created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Jan 22 09:42:16 +0000 2024;1749366863564578895;"@soni_akun_kedua @vanc1Bozz @AlnilamOmar Mungkin udah jadi susu kotak atau udah jadi baliho 😀";0;0;0;1;in;2287655107;1749344571069497421;harmenn_syah;https://twitter.com/harmenn_syah/status/1749366863564578895
Mon Jan 22 09:36:20 +0000 2024;1749365370249761110;"Putaran 2 gak ada noise pileg. 95% caleg sudah tersisih dan gak peduli. Sebagian mungkin bunuh diri. Gak ada baliho mereka. Pilih ini atau itu. Titik. Terbelah. Kayak pilkada dki dulu... dengan sekala nasional.  Kondisi yang menguntungkan "incumbent"? 😂😝";0;1;0;0;in;47080055;1749003522908225969;farouk321;https://twitter.com/farouk321/status/1749365370249761110
Mon Jan 22 09:35:09 +0000 2024;1749365074245058870;"Etika yg kecil aja dalam pemasangan Baliho atau spanduk2 02 bnyak yg melanggar sering meniban paslon lain , belum berkuasa sudah jail,  apa lagi jadi berkuasa bisa jadi apa ini negara sampe ke bawah bawah otak nya koror otak kerdil dan konyol , filling ge ga bakal menang";0;0;0;0;in;1575122421387911169;1749365074245058870;RiadiS62Melati;https://twitter.com/RiadiS62Melati/status/1749365074245058870
Mon Jan 22 09:32:02 +0000 2024;1749364286982660108;"@ariefgnwn333 @cakimiNOW @aniesbaswedan @WWidyastari @UdahGakJomblo @lambe pendukung paslon 01 nih keren² ya, capres cawapresnya boleh dibilang paling miskin tp justru malah paling kelass, yg lain masang baliho segede gaban dengan dana pribadi ini malah dibikinin videotron, food truck,dll pke uang relawan yg mendukung dengan hati dan pikiran  BANGGA:)";0;2;23;297;in;1265166854995103744;1749239633505087606;cuitanmanis;https://twitter.com/cuitanmanis/status/1749364286982660108
Mon Jan 22 09:31:11 +0000 2024;1749364075191263733;"Muhaimin org PKB ternyata kalau ditempel di Baliho PKS bisa menaikkan suara PKS juga kayaknya wkwkwkwkkw Coat Tail effectnya cak Imin bisa-bisa di gondol PKS juga";0;1;0;0;in;1266309818244988928;1749364075191263733;karim_em_ha;https://twitter.com/karim_em_ha/status/1749364075191263733
Mon Jan 22 09:30:53 +0000 2024;1749364000197152859;"Moon Maaf, saya difollow Cak @cakimiNOW bukan baru-baru ini, tapi sejak 2017. Saat itu beliau masih ngajuin jadi cawapres di baliho-baliho. Sekarang kan udah calon beneran. 🙏😅";0;2;0;0;in;354240481;1749364000197152859;mad_rojak;https://twitter.com/mad_rojak/status/1749364000197152859
Mon Jan 22 09:30:21 +0000 2024;1749363863831896238;"Kankankan...😌 baliho berukuran terlalu besar beresiko ambruk dan membahayakan lho guys. 📍Lampu Merah Cijago, Depok  source: infodepok_id  #berita #beritajabar #infojabar #jabar #news #bogor #cianjur #bandung #jabarjuaralahirbatin #depok #bekasi #banggajadiwargajabar #kuningan https://t.co/EsaTWj6lOF";0;0;0;0;in;1680017993227714562;1749363863831896238;lihatjabar;https://twitter.com/lihatjabar/status/1749363863831896238
Mon Jan 22 09:30:13 +0000 2024;1749363830600372611;"@pandji Sumpah bang, tolong berhenti. Setiap lihat baliho caleg selalu keinget wajah abang.🤣";0;0;0;2;in;884855171905273856;1749029902425481605;wkndafrvr2;https://twitter.com/wkndafrvr2/status/1749363830600372611
Mon Jan 22 09:27:21 +0000 2024;1749363110606160254;"@cimut_cilo Puguh di tiap belokan aku mw ke kantor meni si eta deui si eta deui da rarujit ih🤣 PD pisan jelema teh baliho dimana2. Orang yg gatau mah iya iya weh sigana🤣 iyuwh pisan nya wkwkkw";0;1;0;0;in;494118080;1747613464301101275;MentariYongie;https://twitter.com/MentariYongie/status/1749363110606160254
Mon Jan 22 09:22:28 +0000 2024;1749361878843978104;"@e100ss Masih terkait, akibat hujan angin kencang, baliho baliho diWiyung-Babatan banyak yg roboh, miring, jatuh, dahan dahan pohon ada yg masih menjuntai, mohon penanganan segera pihak terkait,";0;0;0;0;in;50481416;1749361878843978104;DjatiRamajatayu;https://twitter.com/DjatiRamajatayu/status/1749361878843978104
Mon Jan 22 09:22:17 +0000 2024;1749361834254365064;"@yuriestax Please gue pengen banget liat muka lo di one of baliho di Jakarta 🙏🏼";0;1;0;0;in;1494698774798958592;1749347534521450741;grossemaedchen;https://twitter.com/grossemaedchen/status/1749361834254365064
Mon Jan 22 09:21:59 +0000 2024;1749361760392622537;"@haseisrabbit Lagi musim hujan angin kenceng, baliho baliho itu bermanfaat juga ngak malah ngebahayiain orang lain aja";0;0;0;0;in;1250285174182440966;1749359518037991773;singeuri14;https://twitter.com/singeuri14/status/1749361760392622537
Mon Jan 22 09:21:33 +0000 2024;1749361648484425828;"@sucksyit Baliho caleg?";0;1;0;0;in;2534165796;1749357828165578763;rakas452;https://twitter.com/rakas452/status/1749361648484425828
Mon Jan 22 09:18:35 +0000 2024;1749360903613763952;"Badan Pengawas Pemilu Jakarta Barat sudah menindaklanjuti kabar soal baliho partai yang hampir roboh di Jalan Sakti, Kemanggisan, Palmerah. https://t.co/p0FTiVynLM";0;0;0;0;in;23343960;1749360903613763952;kompascom;https://twitter.com/kompascom/status/1749360903613763952
Mon Jan 22 09:17:12 +0000 2024;1749360555742392435;"Baliho sama bendera caleg ini ngerusak pemandangan kota aja alias nyampah taek";0;0;0;0;in;1339126033513996289;1749360555742392435;Doduoberg;https://twitter.com/Doduoberg/status/1749360555742392435
Mon Jan 22 09:15:22 +0000 2024;1749360093651701931;"@peonyyme dia nya oot, padahal di video ka jiaa konteks nya negur soal baliho.";0;1;0;0;in;1291281295083835392;1749340191813505214;cellcavya1;https://twitter.com/cellcavya1/status/1749360093651701931
Mon Jan 22 09:13:57 +0000 2024;1749359735479140516;"@indriscy Di tegal ada ndri, dalam wilayah 1 kota itu ada baliho gede, tp ya ming ibarat di 1 rt itu doang, yg pekauman isi org nu dan arab (no1)";0;1;0;0;in;1263734379144081408;1749285766474400048;yongeneikianane;https://twitter.com/yongeneikianane/status/1749359735479140516
Mon Jan 22 09:12:10 +0000 2024;1749359287602999310;"Cak Imin Bilang Tak Butuh Baliho untuk Kampanye: Live TikTok 9 Juta yang Nonton https://t.co/NEyPfqaq6L";0;0;0;4;in;41730943;1749359287602999310;VIVAcoid;https://twitter.com/VIVAcoid/status/1749359287602999310
Mon Jan 22 09:10:42 +0000 2024;1749358918646771872;"gue mending pulang ga disambut dripada pulang disambut baliho emak nyaleg terpampang nyata di pinggir jalan";0;0;0;0;in;1714612623663304704;1749358918646771872;brongsaitrbank;https://twitter.com/brongsaitrbank/status/1749358918646771872
Mon Jan 22 09:09:42 +0000 2024;1749358668225925470;"16.09: Beberapa baliho alat peraga kampanye (APK) calon legislatif di simpang empat Unesa dan Babatan Indah, Surabaya dilaporkan roboh. Petugas Satpol PP Wiyung sudah di lokasi untuk mengamankan. (odp-is)";2;3;2;15;in;848614550;1749358668225925470;e100ss;https://twitter.com/e100ss/status/1749358668225925470
Mon Jan 22 09:09:20 +0000 2024;1749358573464027136;"hujan dan baliho partai https://t.co/Xcbpvk8KA4";0;0;0;0;in;2938724147;1749358573464027136;lesypux;https://twitter.com/lesypux/status/1749358573464027136
Mon Jan 22 09:04:47 +0000 2024;1749357431841526223;"Selama ini gue gapernah suka sama cara orang dukung capres dg pake baliho yg model nya gitu2 aja. Tapi nggak dg humanies. Asli, kreatif bgt coy. Videotron di take down ga jadi masalah. Bikin lagi yg lebih kreatif. Keren keren";0;1;3;46;in;808208382;1749357431841526223;itsbabybreath_;https://twitter.com/itsbabybreath_/status/1749357431841526223
Mon Jan 22 09:04:07 +0000 2024;1749357261670289727;"Baliho caleg PSI menimpa pengendara motor dan orang yang diboncengnya di Cakung, Jakarta Timur, Senin sekitar pukul 11.00 WIB. https://t.co/HGCg5KhsXv";1;4;2;8;in;23343960;1749357261670289727;kompascom;https://twitter.com/kompascom/status/1749357261670289727
Mon Jan 22 08:58:18 +0000 2024;1749355797405167804;"dah gila, angin kenceng bgt tapi sepanjang flyover baliho semua";0;1;0;0;in;938964149224194048;1749355797405167804;Malfunctyong;https://twitter.com/Malfunctyong/status/1749355797405167804
Mon Jan 22 08:55:42 +0000 2024;1749355145887129685;"@usaisudahhh Bang, kalo kita ngambilin kayu kayu baliho yang jatuh itu boleh kah";0;1;0;0;in;1307930595478003712;1749349959819051145;btcahyo_;https://twitter.com/btcahyo_/status/1749355145887129685
Mon Jan 22 08:51:58 +0000 2024;1749354206052696207;"@peempemi Isinya kayak sepanjang jalan saharjo, baliho kempen semua";0;0;0;0;in;104428787;1749273851954130975;sleepotatoes;https://twitter.com/sleepotatoes/status/1749354206052696207
Mon Jan 22 08:46:22 +0000 2024;1749352795051053530;"@wak_ebang @DiyonMandiri @dayatpiliang @cakimiNOW Dikira baliho lainnya make bahan organik? Ya sama aja";0;0;0;0;in;1540533410456043520;1749095616842727644;CuanNumbeWan;https://twitter.com/CuanNumbeWan/status/1749352795051053530
Mon Jan 22 08:45:20 +0000 2024;1749352534039564798;"ini pasang baliho emg ga ada ketentuannya ya? asal pasang aja kah selagi itu tempat rame / terjangkau? gua tadi keslepet baliho di pinggir jalan. posisinya lagi rame dan bawa temen, untung aja pake helm, kalo ga pake udah ada tatto warna merah kali di muka gua.";0;0;0;0;in;1079595866736910339;1749352534039564798;kuino;https://twitter.com/kuino/status/1749352534039564798
Mon Jan 22 08:40:52 +0000 2024;1749351412553916433;"Bawaslu Jakarta Barat masih telusuri kasus baliho alat peraga kampanye pemilu yang menimpa pengendara motor di jalur TransJakarta, Duri Kepa.  https://t.co/Vhksct5Dkc";0;0;0;1;in;18071520;1749351412553916433;antaranews;https://twitter.com/antaranews/status/1749351412553916433
Mon Jan 22 08:37:30 +0000 2024;1749350562309755063;"Banyak baliho caleg yg menampilkan  bapak ibu anak  pada nyaleg  🐣  ini demi amanat kepada rakyat atau nyari penghasilan yak?";0;0;0;0;in;1696937867082346500;1749350562309755063;LoveJune123;https://twitter.com/LoveJune123/status/1749350562309755063
Mon Jan 22 08:33:54 +0000 2024;1749349658458239364;"@joxzin72 @AlissaWahid Presidenya aja sdh ga malu2 naik mobil dinas tangannya 2 jari. Bagi2 bansos pake baliho anaknya. Semua juga tergantung pemimpinya. Tapi kamu bangga kalo liat 2jari karena km satu gerbong.  Konstitusi saja di langgar harusnya itu yg bikin km sedih";0;1;0;2;in;1476460622615175169;1749230585602814202;Khoirunnisa378;https://twitter.com/Khoirunnisa378/status/1749349658458239364
Mon Jan 22 08:31:25 +0000 2024;1749349033645408292;"Baru kejadian kmaren nyari alamat rumah tmn yg udah lama ga ketemu, udah pake Maps perasaan udah bner alamatnya taunya sekitar rumahnya ketutupan baliho ama poster rame bgt.. jadi bikin keder dah.";0;0;1;1;in;1587003424448528384;1749349033645408292;itsMeErniie;https://twitter.com/itsMeErniie/status/1749349033645408292
Mon Jan 22 08:31:01 +0000 2024;1749348931283378286;"@windwinie tunggu tanggal mainnya muka gue akan terpampang di baliho";0;0;0;0;in;1296108864761257991;1749276279692722492;toncherieamour;https://twitter.com/toncherieamour/status/1749348931283378286
Mon Jan 22 08:30:51 +0000 2024;1749348890183381395;"@FunJunkies Udah banyak banget korbannya, Mbak. Pengendara motor/pejalan kaki yg ketiba  baliho. 😢";0;1;0;0;in;54485702;1749347933223567523;credOLIN;https://twitter.com/credOLIN/status/1749348890183381395
Mon Jan 22 08:28:55 +0000 2024;1749348403212112126;"Mana masang bendera, baliho dan spanduk bada ga bener, doyong kemana2. Bahaya ga tuh kena motor atau pejalan kaki.";0;1;0;1;in;237530329;1749347933223567523;FunJunkies;https://twitter.com/FunJunkies/status/1749348403212112126
Mon Jan 22 08:28:33 +0000 2024;1749348313785405594;"@mikdamnn ke aku aja mik? nanti dibikinin jadi baliho caleg";0;0;0;0;in;1714673635146047488;1749334485185999123;dluty;https://twitter.com/dluty/status/1749348313785405594
Mon Jan 22 08:19:51 +0000 2024;1749346121988841918;"Pertama baliho pakai AI Naruto, terus gemoy AI, comot foto seleb Korea, terus jaket ada logo Naruto dibelakang waktu debat kemaren, tambah lagi ini 🤡🤡";0;0;1;1;in;1531510093547962368;1749345661101932858;Rosemonsimp;https://twitter.com/Rosemonsimp/status/1749346121988841918
Mon Jan 22 08:18:57 +0000 2024;1749345893885829398;"@manofanthelope @siniipelukk @txtdrpemerintah but gibran had no right to say that tbh, sebagian besar dari uang kampanyenya diarahkan ke baliho. sampe mumet aku ngeliat muka mereka berdua.";0;1;0;0;in;1724094516217696256;1749068882353209566;cuntdi;https://twitter.com/cuntdi/status/1749345893885829398
Mon Jan 22 08:16:13 +0000 2024;1749345208020660378;"@CrazyDANIIELLE Izin print jadi baliho buat ngusir tikus ya dik";1;0;0;0;in;1698055296080568320;1749338858964259205;CrazyLIZIE;https://twitter.com/CrazyLIZIE/status/1749345208020660378
Mon Jan 22 08:16:04 +0000 2024;1749345171094044781;"@manofanthelope @siniipelukk @txtdrpemerintah aminnn seharusnya begitu atau videotron sih. bendera parpol &amp  baliho udah nyampah, bikin orang kecelakaan lagi.";0;0;0;0;in;1724094516217696256;1749068882353209566;cuntdi;https://twitter.com/cuntdi/status/1749345171094044781
Mon Jan 22 08:16:04 +0000 2024;1749345170309710055;"@AGENT211OO @AGENT22197 ANEH BALIHO CALEG BUZZER YA";0;0;0;0;in;4865936572;1749339064883626080;AGENT21798;https://twitter.com/AGENT21798/status/1749345170309710055
Mon Jan 22 08:12:52 +0000 2024;1749344364470604285;"@nanoneng_08 GASSS PALING YG KEBINGUNGAN YG CETAK POSTER BALIHO NYA ☺️☺️☺️☺️";0;1;0;0;in;1327804744094474241;1749342506247205108;ciianakerdmix_;https://twitter.com/ciianakerdmix_/status/1749344364470604285
Mon Jan 22 08:05:29 +0000 2024;1749342506247205108;"gue jadi kepikiran mau bikin baliho segede gaban gambar jimmysea kokopan 😔😔😔";0;1;0;0;in;1327804744094474241;1749342506247205108;ciianakerdmix_;https://twitter.com/ciianakerdmix_/status/1749342506247205108
Mon Jan 22 08:00:06 +0000 2024;1749341150346109373;"Dipanggil Bawaslu Sumut, Relawan Bobby Bantah Cetak Baliho Prabowo-Gibran #newsupdate #update #news #text https://t.co/ddyw7RATY9";0;0;0;0;in;759692754985242625;1749341150346109373;kumparan;https://twitter.com/kumparan/status/1749341150346109373
Mon Jan 22 07:55:48 +0000 2024;1749340070803656900;"Kegiatan pemasangan baliho/banner dalam rangka kampanye pemilu damai 2024 "Walau Beda Pilihan Tetap Jaga Persatuan Untuk Ciptakan Banten Aman" #Polrescilegon #satlantaspolrescilegon #poldabanten #ditlantaspoldabanten  @ekotjahyountoro @kapolrescilegon.official @humaspoldabanten https://t.co/NJjIkEzW0L";0;0;0;0;in;1399903663645028356;1749340070803656900;bpkbcilegon;https://twitter.com/bpkbcilegon/status/1749340070803656900
Mon Jan 22 07:55:34 +0000 2024;1749340010195874121;"Kegiatan pemasangan baliho/banner dalam rangka kampanye pemilu damai 2024 "Walau Beda Pilihan Tetap Jaga Persatuan Untuk Ciptakan Banten Aman" #Polrescilegon #satlantaspolrescilegon #poldabanten #ditlantaspoldabanten  @ekotjahyountoro @kapolrescilegon.official @humaspoldabanten https://t.co/1nmb5AUG9v";0;0;0;0;in;1399903663645028356;1749340010195874121;bpkbcilegon;https://twitter.com/bpkbcilegon/status/1749340010195874121
Mon Jan 22 07:53:10 +0000 2024;1749339406769770922;"Kegitan Pemasangan baliho/banner dalam rangka kampanye pemilu damai 2024 "Walau Beda Pilihan Tetap Jaga Persatuan Untuk Ciptakan Banten Aman" #Polrescilegon #satlantaspolrescilegon #poldabanten #ditlantaspoldabanten https://t.co/EgpLJ46rPN";0;0;0;0;in;1544203207278071808;1749339406769770922;Lantasresclg_;https://twitter.com/Lantasresclg_/status/1749339406769770922
Mon Jan 22 07:51:54 +0000 2024;1749339089579524522;"@aldewatakoe @jokowi Dia kerja juga untuk kampanye anaknya. Pake mobil sedan yg di beli pake uang rakyat tapi jarinya ga lupa 2jari terus.  Sudah ga malu2 alesan kerja padahal kampanye bagi2 bansos tapi pake baliho anaknya. Tau akh jadi gerah liat negara kita sekarang makin mundur saja";0;0;0;2;in;1476460622615175169;1749288325423530002;Khoirunnisa378;https://twitter.com/Khoirunnisa378/status/1749339089579524522
Mon Jan 22 07:51:48 +0000 2024;1749339064648814653;"Yg disensor itu baliho partai 😒 ngerusak pemandangan bagus aja https://t.co/BjIF8vqUP8";0;15;0;21;in;1694607741023932416;1749339064648814653;munimaman;https://twitter.com/munimaman/status/1749339064648814653
Mon Jan 22 07:44:52 +0000 2024;1749337317201084480;"Barusan sepanjang jalan di bandung liat desain-desain baliho dari pks kerasa banget fresh nya. Ganti logo ini beneran dibarengin dengan branding yang baru. Ga bikin ganggu. Keren juga. Sayangnya parpol lain belum mikirin ke arah sana";0;1;0;0;in;1685176447907115008;1749337317201084480;rayzapratamaa;https://twitter.com/rayzapratamaa/status/1749337317201084480
Mon Jan 22 07:43:57 +0000 2024;1749337088745734382;"@WaktunyaIDMaju Kenapa 02 harus dimunculin karakter animasi.  Dari sekian banyak baliho iklan 02. Yang menonjol animasi. Pd sedikit kenapa sih dg penampilan sendiri.  Kalau memang Gemoy harus berani dong penampilan sendiri.";0;0;0;0;in;127825148;1746034337391292870;AT_AdamThayib;https://twitter.com/AT_AdamThayib/status/1749337088745734382
Mon Jan 22 07:40:48 +0000 2024;1749336293631500637;"@softiecotton baliho heru aja ajak nikah";0;1;0;0;in;1217094295322128384;1749334925860565188;stargwaze;https://twitter.com/stargwaze/status/1749336293631500637
Mon Jan 22 07:39:34 +0000 2024;1749335984477782268;"Plis gue sering liat baliho caleg designnya bagus bgtttt. Gapake AI trus temanya budaya betawi gitu jadi kepincut milih. Design sengaruh itu ges sebagai kampanye jangan kek gini malu2in bgtt  💀";0;1;0;0;in;716638449718013952;1749335984477782268;billykaplan999;https://twitter.com/billykaplan999/status/1749335984477782268
Mon Jan 22 07:36:41 +0000 2024;1749335259316195550;"@Masinton Bang baliho lu banyak banget bang";0;0;0;0;in;86714719;1749070590449701372;dwnvyntx;https://twitter.com/dwnvyntx/status/1749335259316195550
Mon Jan 22 07:36:30 +0000 2024;1749335213120073852;"Baliho lebih banyak daripada anggota partai. P*I  menang oligarki full senyum 🙌👀";0;0;0;0;in;1411695238561681413;1749335213120073852;expens1veboss;https://twitter.com/expens1veboss/status/1749335213120073852
Mon Jan 22 07:34:51 +0000 2024;1749334799733694502;"ketimpa baliho capres pujaan hati, trus ke hantam dr belakang ● mantab benerr~ https://t.co/kUzxP7wUTS";0;0;0;0;in;1704412517722923008;1749334799733694502;SRakdjat;https://twitter.com/SRakdjat/status/1749334799733694502
Mon Jan 22 07:34:16 +0000 2024;1749334650840134125;"☁️ jasa design grafis ☁️  leaflet/brosur, sosial media (feeds ig, story, thumbnail), kaos/jaket/kemeja, undangan, backdrop, postcard idcard lanyard,stiker, logo, kartu nama, banner/xbanner/spanduk/baliho, cv, poster/infografis/flyer  https://t.co/f7ax5HXkI9   #zonaba #zonauangᅠ";0;0;0;1;in;1420772264220389376;1749334650840134125;cresceents;https://twitter.com/cresceents/status/1749334650840134125
Mon Jan 22 07:33:07 +0000 2024;1749334360854339916;"Bawaslu Jakarta Barat dan Satpol PP sudah menelusuri Jalan Daan Mogot. Namun, mereka tidak menemukan baliho roboh di sana. https://t.co/C6xuIKCt1C";0;0;1;1;in;23343960;1749334360854339916;kompascom;https://twitter.com/kompascom/status/1749334360854339916
Mon Jan 22 07:32:58 +0000 2024;1749334321847218647;"@vanillapuffsss @gtuitars @tubbirfess emang ngga, dr dlu udh wibu akut, tp ga cocok aja karya orang dibawa2 ke panggung politik, gw yakin jg ga izin itu sama yg buat kayak kasus baliho d.o aja";0;1;0;0;in;815512420844060672;1749091656639578329;deternalyoon;https://twitter.com/deternalyoon/status/1749334321847218647
Mon Jan 22 07:32:40 +0000 2024;1749334248295895134;"@Namaku_Doaku @Dahnilanzar @jokowi @prabowo @gibran_tweet Iyakan saja soalnya semua caleg dari pendukung. Memasang foto capres-cawapres nya di baliho mereka. Mereka yakin itu akan menaikkan elektabilitas mereka. Sehingga tidak satupun yang alpa mempromosikan. Gw cerita apa yang dalam mimpi pun gak bakal gw jumpai.";0;0;0;0;in;1603571038834790400;1748969732278264317;LuthfiMursal;https://twitter.com/LuthfiMursal/status/1749334248295895134
Mon Jan 22 07:29:40 +0000 2024;1749333491479982473;"@teahyunnn Gw ampe malu bgt ya njir yg baliho itu ampe msuk akun @.dailyhokage walaupun bkn gw yg ngelakuin tapi gw malu bgt dan bodohnya ada yg bangga padahal org luar tu bnyk yg kritik njir https://t.co/80CRQS8zrk";0;1;0;0;in;1506186854197989381;1749069943893807557;rhdnart;https://twitter.com/rhdnart/status/1749333491479982473
Mon Jan 22 07:27:11 +0000 2024;1749332867199705597;"Pemilu buruan kelar deh, capek liat bendera, spanduk + baliho dipasang asal-asalan pakai bambu ngotorin kota. Emang ngeliat bendera partai gitu bikin orang pingin milih partainya ya?";2;0;0;0;in;14168873;1749332867199705597;metalmickey;https://twitter.com/metalmickey/status/1749332867199705597
Mon Jan 22 07:26:54 +0000 2024;1749332797121294430;"Paslon 02 dong. Joget joget, Pakai baju anime, ok gas di baliho, nangis gajelas di ikuti pendukungnya juga 🤭";0;0;0;1;in;1461804547;1749332797121294430;WiraFarma;https://twitter.com/WiraFarma/status/1749332797121294430
Mon Jan 22 07:24:29 +0000 2024;1749332188640989446;"pantes aje baliho baliho jeleg itu pada betebaran di mana-mana suka-sukanya aja kagak kena pajak reklame https://t.co/UiPRcZDiYJ";0;0;0;0;in;43150327;1749332188640989446;__n_t_h_;https://twitter.com/__n_t_h_/status/1749332188640989446
Mon Jan 22 07:22:26 +0000 2024;1749331673114968323;"@yunitaterry3 Setelah debat keempat buzzet2 02 asam sulfat sibuk kerja keras nyebok karena paslon dukungannya mencret blepotan, sentimen negatif parah bisa bisa paslon 02 cuma juara 3, timses n koalisi makin kalap, gemoy, debat gagal baliho gede gak ngaruh, intimidasi dilawan💰🤡📉👎👎🤕🤧🙃";0;0;0;1;in;1517909681855135744;1749277541503013270;ReinhadPar;https://twitter.com/ReinhadPar/status/1749331673114968323
Mon Jan 22 07:16:51 +0000 2024;1749330269444976816;"@nanoonnengg wjibb jib jib klo prlu di bikin baliho!?";0;1;0;0;in;1629755443085185026;1749297638053429663;euranoiaa;https://twitter.com/euranoiaa/status/1749330269444976816
Mon Jan 22 07:13:28 +0000 2024;1749329416327774308;"Gila didekat rumah ada baliho bergambar Jokowi, Gibran dan Kaesang.  Gak jauh dari situ baliho bergambar SBY dan AHY. Ini negara milik keluarga?";0;0;0;0;in;286607680;1749329416327774308;faridaindria;https://twitter.com/faridaindria/status/1749329416327774308
Mon Jan 22 07:12:40 +0000 2024;1749329215072424370;"@kitchendust__ Keluar gang RT/RW ada balihonya, keluar komplek PB ada balihonya, depan showroom bapak ada balihonya juga. Takut nanti di dalem kamar aing tiba-tiba dipasang itu baliho, mukanya ada di mana mana berasa dihantui";0;1;0;0;in;1033729443372531722;1749315009354879369;penidurlepas;https://twitter.com/penidurlepas/status/1749329215072424370
Mon Jan 22 07:11:21 +0000 2024;1749328884297056459;"Ohya di wonosobo juga ada baliho quote Gus Dur “Prabowo paling ikhlas…” dgn foto beliau, dibelakang ada foto @yennywahid juga. Padahal beda tim. Tapi apa urusane, jual narasi tokoh untuk grassroot. Jgn lupa amplopnya.";0;0;0;0;in;279874266;1749328884297056459;BimaAgil;https://twitter.com/BimaAgil/status/1749328884297056459
Mon Jan 22 07:10:08 +0000 2024;1749328576703524925;"@jaeqhe @yshucua minggu ini weekly unite pake baliho";0;1;0;0;in;2758721811;1749286886177378512;OurSometime;https://twitter.com/OurSometime/status/1749328576703524925
Mon Jan 22 07:04:18 +0000 2024;1749327109833818342;"@TomatSekilo @AdanJik @bublebleh @tubbirfess Owalah ternyata identak identik food truck diasosiasiin ama kpop itu krn locals ga pernah denger maupun liat sebelumnya. Gue pikir grgr pake baliho gede beda kepala beda badan.";0;0;0;1;in;2757797459;1749091656639578329;freedeveryego;https://twitter.com/freedeveryego/status/1749327109833818342
Mon Jan 22 07:01:42 +0000 2024;1749326457149792651;"Selain itu, Ultraman juga membersihkan rumput yang nyaris menutupi baliho tersebut.  Di akhir video, Ultraman terlihat berfoto dengan latar baliho Prabowo-Gibran yang telah diperbaikinya.";0;1;0;0;in;2340155395;1749326445925822900;suaradotcom;https://twitter.com/suaradotcom/status/1749326457149792651
Mon Jan 22 07:01:42 +0000 2024;1749326455102959965;"Dengan telaten ia melakban baliho bergambar Prabowo-Gibran. Terlihat baliho yang rusak itu telah dilakban, meski tidak menggembalikan alat peraga kampanya (APK) itu seperti semula.";0;1;0;0;in;2340155395;1749326445925822900;suaradotcom;https://twitter.com/suaradotcom/status/1749326455102959965
Mon Jan 22 07:01:41 +0000 2024;1749326452456341657;"Terlihat juga sosok pria yang memakai kostum Ultraman. Dirinya tampak terkejut melihat baliho bergambar Prabowo-Gibran yang rusak. Tak lama kemudian, Ultraman mengambil lakban dan parang.";0;1;0;0;in;2340155395;1749326445925822900;suaradotcom;https://twitter.com/suaradotcom/status/1749326452456341657
Mon Jan 22 07:01:41 +0000 2024;1749326450384310523;"Hal ini terlihat dalam video yang diunggah akun TikTok Jamaludin Malik, dilihat Senin 22 Januari 2024. Dalam video tersebut, terlihat baliho Prabowo-Gibran yang rusak berada di pinggir jalan.";0;1;0;0;in;2340155395;1749326445925822900;suaradotcom;https://twitter.com/suaradotcom/status/1749326450384310523
Mon Jan 22 07:01:40 +0000 2024;1749326448270491996;"Superhero fiktif dari Jepang, Ultraman turun ke jalan untuk memperbaiki baliho pasangan capres-cawapres nomor urut 2, Prabowo Subianto dan Gibran Rakabuming Raka.";0;1;0;0;in;2340155395;1749326445925822900;suaradotcom;https://twitter.com/suaradotcom/status/1749326448270491996
Mon Jan 22 07:01:40 +0000 2024;1749326445925822900;"Viral ultraman perbaiki baliho Prabowo-Gibran rusak di pinggir jalan pakai lakban, niat banget!  - THREAD - https://t.co/d0QmbJG6eG";0;1;0;0;in;2340155395;1749326445925822900;suaradotcom;https://twitter.com/suaradotcom/status/1749326445925822900
Mon Jan 22 07:01:10 +0000 2024;1749326322323918959;"dan btw, ini lbh “ngena” drpd baliho selamat natal gedhe yg separonya isi muka pejabat di pojokan lampu merah";0;1;0;0;in;1516104184898404354;1749326305919901751;berliankali;https://twitter.com/berliankali/status/1749326322323918959
Mon Jan 22 06:57:30 +0000 2024;1749325398301937864;"Duh suka bingung kalau liat poster / baliho caleg yang masih muda dan ganteng terus minta "coblos saya." Bisa gak sih Papres coblos semuanya, tapi giliran gitu? 🤣";0;1;0;1;in;2851671908;1749325398301937864;PresGeinomachi;https://twitter.com/PresGeinomachi/status/1749325398301937864
Mon Jan 22 06:52:55 +0000 2024;1749324244054594042;"cape bgt gue liat berita/postingan "pengendara luka tertimpa bendera/baliho partai"";0;1;0;0;in;1470759455772008456;1749324244054594042;pockymak;https://twitter.com/pockymak/status/1749324244054594042
Mon Jan 22 06:52:20 +0000 2024;1749324098155749543;"@truzlover krn yg 03 basisnya di jateng ga sih kak? aku solo, dimana2 merah semua. tp sekarang aga banyak sih baliho 01 02 cuma rumah ku tinggal basis partai 03 wkwkw";0;1;0;0;in;1014657089262608384;1749323561733648432;bunnymyeonhoney;https://twitter.com/bunnymyeonhoney/status/1749324098155749543
Mon Jan 22 06:51:33 +0000 2024;1749323899886780746;"Satpol PP Padang Bertegas-tegas, Baliho dan Spanduk Melanggar Aturan Ditertibkan! https://t.co/IXUqYfFm0b";0;0;0;0;in;1289854699089272833;1749323899886780746;Sumbarkita_id;https://twitter.com/Sumbarkita_id/status/1749323899886780746
